Time (s),Current (A)
0.3603515625,-8.731149e-09
0.361328125,-4.656613e-09
0.3623046875,-3.637979e-09
0.36328125,-1.600711e-09
0.3642578125,-4.656613e-09
0.365234375,-4.656613e-09
0.3662109375,-5.675247e-09
0.3671875,-5.675247e-09
0.3681640625,-9.749783e-09
0.369140625,-3.637979e-09
0.3701171875,-4.656613e-09
0.37109375,-4.656613e-09
0.3720703125,-6.693881e-09
0.373046875,-3.637979e-09
0.3740234375,-1.600711e-09
0.375,-4.656613e-09
0.3759765625,-2.619345e-09
0.376953125,-5.675247e-09
0.3779296875,-6.693881e-09
0.37890625,-8.731149e-09
0.3798828125,-4.656613e-09
0.380859375,-4.656613e-09
0.3818359375,-5.675247e-09
0.3828125,-9.749783e-09
0.3837890625,-6.693881e-09
0.384765625,-6.693881e-09
0.3857421875,-7.712515e-09
0.38671875,-6.693881e-09
0.3876953125,-5.675247e-09
0.388671875,-5.675247e-09
0.3896484375,-4.656613e-09
0.390625,-2.619345e-09
0.3916015625,-1.600711e-09
0.392578125,-2.619345e-09
0.3935546875,-1.600711e-09
0.39453125,-7.712515e-09
0.3955078125,-6.693881e-09
0.396484375,-6.693881e-09
0.3974609375,-6.693881e-09
0.3984375,-5.675247e-09
0.3994140625,-5.675247e-09
0.400390625,-2.619345e-09
0.4013671875,4.365575e-10
0.40234375,-2.619345e-09
0.4033203125,-2.619345e-09
0.404296875,-8.731149e-09
0.4052734375,-6.693881e-09
0.40625,-4.656613e-09
0.4072265625,-5.820766e-10
0.408203125,-2.619345e-09
0.4091796875,-5.675247e-09
0.41015625,-4.656613e-09
0.4111328125,-6.693881e-09
0.412109375,-6.693881e-09
0.4130859375,-5.675247e-09
0.4140625,-6.693881e-09
0.4150390625,-6.693881e-09
0.416015625,-2.619345e-09
0.4169921875,-4.656613e-09
0.41796875,-1.600711e-09
0.4189453125,-1.600711e-09
0.419921875,-1.600711e-09
0.4208984375,-6.693881e-09
0.421875,-1.600711e-09
0.4228515625,-6.693881e-09
0.423828125,-2.619345e-09
0.4248046875,-9.749783e-09
0.42578125,-3.637979e-09
0.4267578125,-4.656613e-09
0.427734375,-5.820766e-10
0.4287109375,-3.637979e-09
0.4296875,-7.712515e-09
0.4306640625,-6.693881e-09
0.431640625,-7.712515e-09
0.4326171875,-9.749783e-09
0.43359375,-9.749783e-09
0.4345703125,-6.693881e-09
0.435546875,-1.600711e-09
0.4365234375,-2.619345e-09
0.4375,-3.637979e-09
0.4384765625,-6.693881e-09
0.439453125,-5.675247e-09
0.4404296875,-5.675247e-09
0.44140625,-4.656613e-09
0.4423828125,-6.693881e-09
0.443359375,-8.731149e-09
0.4443359375,-3.637979e-09
0.4453125,-4.656613e-09
0.4462890625,2.473826e-09
0.447265625,1.455192e-09
0.4482421875,-3.637979e-09
0.44921875,-3.637979e-09
0.4501953125,-4.656613e-09
0.451171875,-6.693881e-09
0.4521484375,-8.731149e-09
0.453125,-9.749783e-09
0.4541015625,-3.637979e-09
0.455078125,-4.656613e-09
0.4560546875,-2.619345e-09
0.45703125,-3.637979e-09
0.4580078125,-6.693881e-09
0.458984375,-4.656613e-09
0.4599609375,-6.693881e-09
0.4609375,-6.693881e-09
0.4619140625,-4.656613e-09
0.462890625,-5.820766e-10
0.4638671875,-2.619345e-09
0.46484375,-8.731149e-09
0.4658203125,-1.076842e-08
0.466796875,-7.712515e-09
0.4677734375,-8.731149e-09
0.46875,-5.675247e-09
0.4697265625,-4.656613e-09
0.470703125,-4.656613e-09
0.4716796875,-4.656613e-09
0.47265625,-3.637979e-09
0.4736328125,1.455192e-09
0.474609375,-1.600711e-09
0.4755859375,-3.637979e-09
0.4765625,-2.619345e-09
0.4775390625,-6.693881e-09
0.478515625,-8.731149e-09
0.4794921875,-2.619345e-09
0.48046875,-4.656613e-09
0.4814453125,4.365575e-10
0.482421875,-2.619345e-09
0.4833984375,-4.656613e-09
0.484375,-1.600711e-09
0.4853515625,-3.637979e-09
0.486328125,4.365575e-10
0.4873046875,-9.749783e-09
0.48828125,-7.712515e-09
0.4892578125,-9.749783e-09
0.490234375,-5.675247e-09
0.4912109375,-3.637979e-09
0.4921875,-6.693881e-09
0.4931640625,-4.656613e-09
0.494140625,-6.693881e-09
0.4951171875,-4.656613e-09
0.49609375,-3.637979e-09
0.4970703125,-9.749783e-09
0.498046875,-1.076842e-08
0.4990234375,-4.656613e-09
0.5,-9.749783e-09
0.5009765625,-2.619345e-09
0.501953125,-1.600711e-09
0.5029296875,-7.712515e-09
0.50390625,-4.656613e-09
0.5048828125,-8.731149e-09
0.505859375,-6.693881e-09
0.5068359375,-8.731149e-09
0.5078125,-7.712515e-09
0.5087890625,-5.675247e-09
0.509765625,-6.693881e-09
0.5107421875,3.49246e-09
0.51171875,-4.656613e-09
0.5126953125,1.455192e-09
0.513671875,-6.693881e-09
0.5146484375,-7.712515e-09
0.515625,-9.749783e-09
0.5166015625,-3.637979e-09
0.517578125,-4.656613e-09
0.5185546875,-1.600711e-09
0.51953125,-1.600711e-09
0.5205078125,-3.637979e-09
0.521484375,-6.693881e-09
0.5224609375,-5.675247e-09
0.5234375,-6.693881e-09
0.5244140625,-9.749783e-09
0.525390625,-5.675247e-09
0.5263671875,-4.656613e-09
0.52734375,-2.619345e-09
0.5283203125,-1.600711e-09
0.529296875,-5.820766e-10
0.5302734375,-5.820766e-10
0.53125,-5.675247e-09
0.5322265625,-5.675247e-09
0.533203125,-5.675247e-09
0.5341796875,-6.693881e-09
0.53515625,-6.693881e-09
0.5361328125,-2.619345e-09
0.537109375,-2.619345e-09
0.5380859375,-3.637979e-09
0.5390625,1.455192e-09
0.5400390625,2.473826e-09
0.541015625,-3.637979e-09
0.5419921875,-5.675247e-09
0.54296875,-8.731149e-09
0.5439453125,-4.656613e-09
0.544921875,-3.637979e-09
0.5458984375,-1.600711e-09
0.546875,-4.656613e-09
0.5478515625,-5.820766e-10
0.548828125,-5.675247e-09
0.5498046875,-7.712515e-09
0.55078125,-1.600711e-09
0.5517578125,-5.675247e-09
0.552734375,-9.749783e-09
0.5537109375,-7.712515e-09
0.5546875,-5.675247e-09
0.5556640625,-4.656613e-09
0.556640625,-1.600711e-09
0.5576171875,4.365575e-10
0.55859375,-6.693881e-09
0.5595703125,-8.731149e-09
0.560546875,-8.731149e-09
0.5615234375,-6.693881e-09
0.5625,-7.712515e-09
0.5634765625,4.365575e-10
0.564453125,-4.656613e-09
0.5654296875,1.455192e-09
0.56640625,3.49246e-09
0.5673828125,-7.712515e-09
0.568359375,-4.656613e-09
0.5693359375,-7.712515e-09
0.5703125,-8.731149e-09
0.5712890625,-7.712515e-09
0.572265625,-5.675247e-09
0.5732421875,-5.820766e-10
0.57421875,-5.675247e-09
0.5751953125,-9.749783e-09
0.576171875,4.365575e-10
0.5771484375,-4.656613e-09
0.578125,-7.712515e-09
0.5791015625,-4.656613e-09
0.580078125,-8.731149e-09
0.5810546875,-1.382432e-08
0.58203125,-4.656613e-09
0.5830078125,-3.637979e-09
0.583984375,2.473826e-09
0.5849609375,-2.619345e-09
0.5859375,-4.656613e-09
0.5869140625,-3.637979e-09
0.587890625,-4.656613e-09
0.5888671875,-3.637979e-09
0.58984375,-8.731149e-09
0.5908203125,-8.731149e-09
0.591796875,-2.619345e-09
0.5927734375,-5.820766e-10
0.59375,4.365575e-10
0.5947265625,-1.600711e-09
0.595703125,-5.675247e-09
0.5966796875,-5.675247e-09
0.59765625,-8.731149e-09
0.5986328125,-5.675247e-09
0.599609375,-1.600711e-09
0.6005859375,-6.693881e-09
0.6015625,-3.637979e-09
0.6025390625,-4.656613e-09
0.603515625,-5.675247e-09
0.6044921875,-3.637979e-09
0.60546875,-8.731149e-09
0.6064453125,-4.656613e-09
0.607421875,-7.712515e-09
0.6083984375,-1.178705e-08
0.609375,-2.619345e-09
0.6103515625,-1.600711e-09
0.611328125,-5.820766e-10
0.6123046875,-1.600711e-09
0.61328125,-4.656613e-09
0.6142578125,-1.280569e-08
0.615234375,-8.731149e-09
0.6162109375,-9.749783e-09
0.6171875,-7.712515e-09
0.6181640625,-5.675247e-09
0.619140625,-3.637979e-09
0.6201171875,-5.675247e-09
0.62109375,-5.820766e-10
0.6220703125,4.365575e-10
0.623046875,-6.693881e-09
0.6240234375,-8.731149e-09
0.625,-4.656613e-09
0.6259765625,-8.731149e-09
0.626953125,4.365575e-10
0.6279296875,-1.600711e-09
0.62890625,-4.656613e-09
0.6298828125,-5.675247e-09
0.630859375,-3.637979e-09
0.6318359375,-3.637979e-09
0.6328125,-4.656613e-09
0.6337890625,-9.749783e-09
0.634765625,-1.076842e-08
0.6357421875,-3.637979e-09
0.63671875,-5.675247e-09
0.6376953125,-1.600711e-09
0.638671875,-5.820766e-10
0.6396484375,-3.637979e-09
0.640625,-3.637979e-09
0.6416015625,-4.656613e-09
0.642578125,-4.656613e-09
0.6435546875,-9.749783e-09
0.64453125,-5.675247e-09
0.6455078125,-4.656613e-09
0.646484375,-1.600711e-09
0.6474609375,-1.600711e-09
0.6484375,4.365575e-10
0.6494140625,-4.656613e-09
0.650390625,-7.712515e-09
0.6513671875,-3.637979e-09
0.65234375,-4.656613e-09
0.6533203125,-6.693881e-09
0.654296875,-5.675247e-09
0.6552734375,-1.600711e-09
0.65625,-1.600711e-09
0.6572265625,-7.712515e-09
0.658203125,-6.693881e-09
0.6591796875,-7.712515e-09
0.66015625,-6.693881e-09
0.6611328125,-7.712515e-09
0.662109375,-1.076842e-08
0.6630859375,-3.637979e-09
0.6640625,-3.637979e-09
0.6650390625,-5.675247e-09
0.666015625,-1.600711e-09
0.6669921875,1.455192e-09
0.66796875,-4.656613e-09
0.6689453125,-9.749783e-09
0.669921875,-6.693881e-09
0.6708984375,-6.693881e-09
0.671875,-7.712515e-09
0.6728515625,-7.712515e-09
0.673828125,-2.619345e-09
0.6748046875,1.455192e-09
0.67578125,4.365575e-10
0.6767578125,1.455192e-09
0.677734375,-3.637979e-09
0.6787109375,-2.619345e-09
0.6796875,-1.076842e-08
0.6806640625,-7.712515e-09
0.681640625,-3.637979e-09
0.6826171875,-3.637979e-09
0.68359375,-9.749783e-09
0.6845703125,-4.656613e-09
0.685546875,-5.820766e-10
0.6865234375,-8.731149e-09
0.6875,-6.693881e-09
0.6884765625,-8.731149e-09
0.689453125,-9.749783e-09
0.6904296875,-6.693881e-09
0.69140625,-5.675247e-09
0.6923828125,-4.656613e-09
0.693359375,-5.820766e-10
0.6943359375,2.473826e-09
0.6953125,-4.656613e-09
0.6962890625,-3.637979e-09
0.697265625,-3.637979e-09
0.6982421875,-6.693881e-09
0.69921875,-6.693881e-09
0.7001953125,-6.693881e-09
0.701171875,-5.820766e-10
0.7021484375,-2.619345e-09
0.703125,-3.637979e-09
0.7041015625,-1.600711e-09
0.705078125,-5.820766e-10
0.7060546875,-7.712515e-09
0.70703125,-8.731149e-09
0.7080078125,-9.749783e-09
0.708984375,-4.656613e-09
0.7099609375,-5.675247e-09
0.7109375,-2.619345e-09
0.7119140625,-5.675247e-09
0.712890625,-7.712515e-09
0.7138671875,-1.076842e-08
0.71484375,-7.712515e-09
0.7158203125,-7.712515e-09
0.716796875,-5.675247e-09
0.7177734375,-7.712515e-09
0.71875,-5.820766e-10
0.7197265625,-4.656613e-09
0.720703125,-2.619345e-09
0.7216796875,-4.656613e-09
0.72265625,-1.600711e-09
0.7236328125,-8.731149e-09
0.724609375,-5.675247e-09
0.7255859375,-5.675247e-09
0.7265625,-5.675247e-09
0.7275390625,-4.656613e-09
0.728515625,-2.619345e-09
0.7294921875,-5.820766e-10
0.73046875,-1.600711e-09
0.7314453125,-2.619345e-09
0.732421875,-3.637979e-09
0.7333984375,-5.675247e-09
0.734375,-2.619345e-09
0.7353515625,-1.076842e-08
0.736328125,-4.656613e-09
0.7373046875,-3.637979e-09
0.73828125,-3.637979e-09
0.7392578125,-7.712515e-09
0.740234375,-9.749783e-09
0.7412109375,-6.693881e-09
0.7421875,-3.637979e-09
0.7431640625,-4.656613e-09
0.744140625,-6.693881e-09
0.7451171875,-4.656613e-09
0.74609375,-4.656613e-09
0.7470703125,-4.656613e-09
0.748046875,4.365575e-10
0.7490234375,-2.619345e-09
0.75,-3.637979e-09
0.7509765625,-5.675247e-09
0.751953125,-8.731149e-09
0.7529296875,-7.712515e-09
0.75390625,-2.619345e-09
0.7548828125,-7.712515e-09
0.755859375,-6.693881e-09
0.7568359375,-6.693881e-09
0.7578125,-1.600711e-09
0.7587890625,-3.637979e-09
0.759765625,-3.637979e-09
0.7607421875,-3.637979e-09
0.76171875,-6.693881e-09
0.7626953125,-1.178705e-08
0.763671875,-9.749783e-09
0.7646484375,-6.693881e-09
0.765625,-1.600711e-09
0.7666015625,-4.656613e-09
0.767578125,-7.712515e-09
0.7685546875,-8.731149e-09
0.76953125,-8.731149e-09
0.7705078125,-3.637979e-09
0.771484375,-7.712515e-09
0.7724609375,-8.731149e-09
0.7734375,-4.656613e-09
0.7744140625,-5.675247e-09
0.775390625,-3.637979e-09
0.7763671875,-5.820766e-10
0.77734375,-2.619345e-09
0.7783203125,-4.656613e-09
0.779296875,-6.693881e-09
0.7802734375,-7.712515e-09
0.78125,-6.693881e-09
0.7822265625,-8.731149e-09
0.783203125,-7.712515e-09
0.7841796875,-5.675247e-09
0.78515625,-2.619345e-09
0.7861328125,-5.820766e-10
0.787109375,-1.600711e-09
0.7880859375,-3.637979e-09
0.7890625,-4.656613e-09
0.7900390625,-2.619345e-09
0.791015625,-6.693881e-09
0.7919921875,-5.675247e-09
0.79296875,-8.731149e-09
0.7939453125,-3.637979e-09
0.794921875,-3.637979e-09
0.7958984375,-5.675247e-09
0.796875,-4.656613e-09
0.7978515625,-2.619345e-09
0.798828125,-5.675247e-09
0.7998046875,-9.749783e-09
0.80078125,-1.280569e-08
0.8017578125,-5.675247e-09
0.802734375,-2.619345e-09
0.8037109375,-3.637979e-09
0.8046875,-1.600711e-09
0.8056640625,-3.637979e-09
0.806640625,-8.731149e-09
0.8076171875,-1.076842e-08
0.80859375,-5.675247e-09
0.8095703125,-7.712515e-09
0.810546875,-5.675247e-09
0.8115234375,-4.656613e-09
0.8125,-2.619345e-09
0.8134765625,5.529728e-09
0.814453125,-5.820766e-10
0.8154296875,1.455192e-09
0.81640625,-4.656613e-09
0.8173828125,-6.693881e-09
0.818359375,-8.731149e-09
0.8193359375,-5.675247e-09
0.8203125,-7.712515e-09
0.8212890625,4.365575e-10
0.822265625,-4.656613e-09
0.8232421875,-5.675247e-09
0.82421875,-5.675247e-09
0.8251953125,-5.675247e-09
0.826171875,-5.675247e-09
0.8271484375,-4.656613e-09
0.828125,-8.731149e-09
0.8291015625,-3.637979e-09
0.830078125,-1.600711e-09
0.8310546875,2.473826e-09
0.83203125,-3.637979e-09
0.8330078125,-5.820766e-10
0.833984375,-7.712515e-09
0.8349609375,-7.712515e-09
0.8359375,-7.712515e-09
0.8369140625,-7.712515e-09
0.837890625,-9.749783e-09
0.8388671875,-3.637979e-09
0.83984375,-3.637979e-09
0.8408203125,-3.637979e-09
0.841796875,-1.600711e-09
0.8427734375,4.365575e-10
0.84375,-6.693881e-09
0.8447265625,-2.619345e-09
0.845703125,-5.675247e-09
0.8466796875,-4.656613e-09
0.84765625,-5.675247e-09
0.8486328125,-5.820766e-10
0.849609375,-7.712515e-09
0.8505859375,-4.656613e-09
0.8515625,-4.656613e-09
0.8525390625,-6.693881e-09
0.853515625,-4.656613e-09
0.8544921875,-8.731149e-09
0.85546875,-6.693881e-09
0.8564453125,-2.619345e-09
0.857421875,-1.600711e-09
0.8583984375,-5.675247e-09
0.859375,1.455192e-09
0.8603515625,-2.619345e-09
0.861328125,-2.619345e-09
0.8623046875,-5.675247e-09
0.86328125,-6.693881e-09
0.8642578125,-5.675247e-09
0.865234375,-3.637979e-09
0.8662109375,-6.693881e-09
0.8671875,-2.619345e-09
0.8681640625,-1.600711e-09
0.869140625,-1.600711e-09
0.8701171875,-4.656613e-09
0.87109375,-4.656613e-09
0.8720703125,-6.693881e-09
0.873046875,-6.693881e-09
0.8740234375,-6.693881e-09
0.875,-3.637979e-09
0.8759765625,-1.600711e-09
0.876953125,4.365575e-10
0.8779296875,-5.675247e-09
0.87890625,-1.178705e-08
0.8798828125,-7.712515e-09
0.880859375,-8.731149e-09
0.8818359375,-6.693881e-09
0.8828125,-8.731149e-09
0.8837890625,-8.731149e-09
0.884765625,-2.619345e-09
0.8857421875,-1.600711e-09
0.88671875,-1.600711e-09
0.8876953125,-6.693881e-09
0.888671875,-6.693881e-09
0.8896484375,-8.731149e-09
0.890625,-9.749783e-09
0.8916015625,-6.693881e-09
0.892578125,-5.675247e-09
0.8935546875,-3.637979e-09
0.89453125,4.365575e-10
0.8955078125,4.365575e-10
0.896484375,-2.619345e-09
0.8974609375,1.455192e-09
0.8984375,-6.693881e-09
0.8994140625,-1.178705e-08
0.900390625,-3.637979e-09
0.9013671875,-9.749783e-09
0.90234375,-6.693881e-09
0.9033203125,-3.637979e-09
0.904296875,-5.675247e-09
0.9052734375,-1.178705e-08
0.90625,-7.712515e-09
0.9072265625,-1.600711e-09
0.908203125,-7.712515e-09
0.9091796875,-4.656613e-09
0.91015625,-8.731149e-09
0.9111328125,-7.712515e-09
0.912109375,-3.637979e-09
0.9130859375,-1.600711e-09
0.9140625,2.473826e-09
0.9150390625,4.365575e-10
0.916015625,-6.693881e-09
0.9169921875,-7.712515e-09
0.91796875,-8.731149e-09
0.9189453125,-6.693881e-09
0.919921875,-5.675247e-09
0.9208984375,-4.656613e-09
0.921875,-5.820766e-10
0.9228515625,-2.619345e-09
0.923828125,-1.600711e-09
0.9248046875,-3.637979e-09
0.92578125,-3.637979e-09
0.9267578125,-1.600711e-09
0.927734375,-4.656613e-09
0.9287109375,-7.712515e-09
0.9296875,-6.693881e-09
0.9306640625,-5.675247e-09
0.931640625,-1.600711e-09
0.9326171875,-3.637979e-09
0.93359375,-5.675247e-09
0.9345703125,-5.675247e-09
0.935546875,-4.656613e-09
0.9365234375,-2.619345e-09
0.9375,-9.749783e-09
0.9384765625,-8.731149e-09
0.939453125,-5.675247e-09
0.9404296875,-4.656613e-09
0.94140625,-5.820766e-10
0.9423828125,-4.656613e-09
0.943359375,-6.693881e-09
0.9443359375,-3.637979e-09
0.9453125,-6.693881e-09
0.9462890625,-6.693881e-09
0.947265625,-7.712515e-09
0.9482421875,-1.600711e-09
0.94921875,-4.656613e-09
0.9501953125,-5.820766e-10
0.951171875,-2.619345e-09
0.9521484375,-2.619345e-09
0.953125,-4.656613e-09
0.9541015625,-8.731149e-09
0.955078125,-8.731149e-09
0.9560546875,-7.712515e-09
0.95703125,-2.619345e-09
0.9580078125,-1.600711e-09
0.958984375,-3.637979e-09
0.9599609375,-6.693881e-09
0.9609375,-6.693881e-09
0.9619140625,-4.656613e-09
0.962890625,-2.619345e-09
0.9638671875,-7.712515e-09
0.96484375,-9.749783e-09
0.9658203125,-9.749783e-09
0.966796875,-6.693881e-09
0.9677734375,-1.600711e-09
0.96875,-2.619345e-09
0.9697265625,-2.619345e-09
0.970703125,-5.675247e-09
0.9716796875,-1.600711e-09
0.97265625,-1.600711e-09
0.9736328125,-9.749783e-09
0.974609375,-7.712515e-09
0.9755859375,-7.712515e-09
0.9765625,-4.656613e-09
0.9775390625,1.455192e-09
0.978515625,-5.820766e-10
0.9794921875,-2.619345e-09
0.98046875,-5.820766e-10
0.9814453125,-3.637979e-09
0.982421875,-1.280569e-08
0.9833984375,-7.712515e-09
0.984375,-6.693881e-09
0.9853515625,-7.712515e-09
0.986328125,-3.637979e-09
0.9873046875,-1.600711e-09
0.98828125,-4.656613e-09
0.9892578125,-9.749783e-09
0.990234375,-7.712515e-09
0.9912109375,-5.675247e-09
0.9921875,-2.619345e-09
0.9931640625,-1.178705e-08
0.994140625,-6.693881e-09
0.9951171875,-2.619345e-09
0.99609375,-5.675247e-09
0.9970703125,3.49246e-09
0.998046875,-3.637979e-09
0.9990234375,-2.619345e-09
1.0,-5.675247e-09
1.0009765625,-7.712515e-09
1.001953125,-2.619345e-09
1.0029296875,-6.693881e-09
1.00390625,-4.656613e-09
1.0048828125,1.455192e-09
1.005859375,-3.637979e-09
1.0068359375,1.455192e-09
1.0078125,-5.675247e-09
1.0087890625,-3.637979e-09
1.009765625,-9.749783e-09
1.0107421875,-9.749783e-09
1.01171875,-7.712515e-09
1.0126953125,-5.675247e-09
1.013671875,-4.656613e-09
1.0146484375,-6.693881e-09
1.015625,-6.693881e-09
1.0166015625,-5.675247e-09
1.017578125,-6.693881e-09
1.0185546875,-7.712515e-09
1.01953125,-8.731149e-09
1.0205078125,-6.693881e-09
1.021484375,-5.675247e-09
1.0224609375,-3.637979e-09
1.0234375,2.473826e-09
1.0244140625,-5.820766e-10
1.025390625,-3.637979e-09
1.0263671875,-8.731149e-09
1.02734375,-6.693881e-09
1.0283203125,-6.693881e-09
1.029296875,-9.749783e-09
1.0302734375,-5.675247e-09
1.03125,-3.637979e-09
1.0322265625,-4.656613e-09
1.033203125,4.365575e-10
1.0341796875,2.473826e-09
1.03515625,-5.820766e-10
1.0361328125,-4.656613e-09
1.037109375,-1.076842e-08
1.0380859375,-1.076842e-08
1.0390625,-9.749783e-09
1.0400390625,-3.637979e-09
1.041015625,-2.619345e-09
1.0419921875,-6.693881e-09
1.04296875,-6.693881e-09
1.0439453125,-9.749783e-09
1.044921875,-1.600711e-09
1.0458984375,-3.637979e-09
1.046875,-8.731149e-09
1.0478515625,-3.637979e-09
1.048828125,-1.600711e-09
1.0498046875,-5.820766e-10
1.05078125,-3.637979e-09
1.0517578125,3.49246e-09
1.052734375,-4.656613e-09
1.0537109375,-5.675247e-09
1.0546875,-3.637979e-09
1.0556640625,-7.712515e-09
1.056640625,-3.637979e-09
1.0576171875,-6.693881e-09
1.05859375,-7.712515e-09
1.0595703125,-5.675247e-09
1.060546875,1.455192e-09
1.0615234375,1.455192e-09
1.0625,-1.600711e-09
1.0634765625,-3.637979e-09
1.064453125,-5.675247e-09
1.0654296875,-5.675247e-09
1.06640625,-7.712515e-09
1.0673828125,-4.656613e-09
1.068359375,-6.693881e-09
1.0693359375,-6.693881e-09
1.0703125,-7.712515e-09
1.0712890625,-4.656613e-09
1.072265625,-2.619345e-09
1.0732421875,-4.656613e-09
1.07421875,-6.693881e-09
1.0751953125,-6.693881e-09
1.076171875,-7.712515e-09
1.0771484375,-2.619345e-09
1.078125,-1.600711e-09
1.0791015625,-3.637979e-09
1.080078125,-3.637979e-09
1.0810546875,-6.693881e-09
1.08203125,-1.600711e-09
1.0830078125,-6.693881e-09
1.083984375,-6.693881e-09
1.0849609375,-7.712515e-09
1.0859375,-4.656613e-09
1.0869140625,-5.820766e-10
1.087890625,-3.637979e-09
1.0888671875,-5.820766e-10
1.08984375,1.455192e-09
1.0908203125,-2.619345e-09
1.091796875,-8.731149e-09
1.0927734375,-6.693881e-09
1.09375,-4.656613e-09
1.0947265625,-5.820766e-10
1.095703125,-1.600711e-09
1.0966796875,-6.693881e-09
1.09765625,-1.076842e-08
1.0986328125,-7.712515e-09
1.099609375,-8.731149e-09
1.1005859375,-5.675247e-09
1.1015625,-5.675247e-09
1.1025390625,-1.076842e-08
1.103515625,-7.712515e-09
1.1044921875,-4.656613e-09
1.10546875,-5.820766e-10
1.1064453125,-2.619345e-09
1.107421875,4.365575e-10
1.1083984375,-2.619345e-09
1.109375,-5.675247e-09
1.1103515625,-7.712515e-09
1.111328125,-7.712515e-09
1.1123046875,-1.076842e-08
1.11328125,-7.712515e-09
1.1142578125,-4.656613e-09
1.115234375,4.365575e-10
1.1162109375,-1.600711e-09
1.1171875,-3.637979e-09
1.1181640625,-1.600711e-09
1.119140625,-4.656613e-09
1.1201171875,-9.749783e-09
1.12109375,-8.731149e-09
1.1220703125,-3.637979e-09
1.123046875,-2.619345e-09
1.1240234375,-7.712515e-09
1.125,-6.693881e-09
1.1259765625,-4.656613e-09
1.126953125,-9.749783e-09
1.1279296875,-7.712515e-09
1.12890625,-8.731149e-09
1.1298828125,-8.731149e-09
1.130859375,-8.731149e-09
1.1318359375,-6.693881e-09
1.1328125,-1.600711e-09
1.1337890625,4.365575e-10
1.134765625,-1.600711e-09
1.1357421875,-3.637979e-09
1.13671875,-6.693881e-09
1.1376953125,-4.656613e-09
1.138671875,-6.693881e-09
1.1396484375,-6.693881e-09
1.140625,-7.712515e-09
1.1416015625,-6.693881e-09
1.142578125,-1.600711e-09
1.1435546875,-7.712515e-09
1.14453125,-1.600711e-09
1.1455078125,-5.675247e-09
1.146484375,-6.693881e-09
1.1474609375,-7.712515e-09
1.1484375,-6.693881e-09
1.1494140625,-8.731149e-09
1.150390625,-6.693881e-09
1.1513671875,-4.656613e-09
1.15234375,-4.656613e-09
1.1533203125,-1.178705e-08
1.154296875,-2.619345e-09
1.1552734375,-5.675247e-09
1.15625,-5.675247e-09
1.1572265625,-6.693881e-09
1.158203125,-4.656613e-09
1.1591796875,-7.712515e-09
1.16015625,-3.637979e-09
1.1611328125,-5.675247e-09
1.162109375,-4.656613e-09
1.1630859375,-4.656613e-09
1.1640625,-4.656613e-09
1.1650390625,-6.693881e-09
1.166015625,-6.693881e-09
1.1669921875,-1.076842e-08
1.16796875,-9.749783e-09
1.1689453125,-1.600711e-09
1.169921875,-6.693881e-09
1.1708984375,1.455192e-09
1.171875,-2.619345e-09
1.1728515625,-5.820766e-10
1.173828125,-1.600711e-09
1.1748046875,-6.693881e-09
1.17578125,-4.656613e-09
1.1767578125,-5.675247e-09
1.177734375,-2.619345e-09
1.1787109375,-4.656613e-09
1.1796875,-1.600711e-09
1.1806640625,-7.712515e-09
1.181640625,-4.656613e-09
1.1826171875,-2.619345e-09
1.18359375,-2.619345e-09
1.1845703125,-7.712515e-09
1.185546875,-6.693881e-09
1.1865234375,-4.656613e-09
1.1875,-1.600711e-09
1.1884765625,-1.600711e-09
1.189453125,-4.656613e-09
1.1904296875,-3.637979e-09
1.19140625,-4.656613e-09
1.1923828125,-3.637979e-09
1.193359375,-6.693881e-09
1.1943359375,-6.693881e-09
1.1953125,-8.731149e-09
1.1962890625,-5.820766e-10
1.197265625,-2.619345e-09
1.1982421875,-1.600711e-09
1.19921875,4.365575e-10
1.2001953125,-3.637979e-09
1.201171875,-6.693881e-09
1.2021484375,-5.675247e-09
1.203125,-8.731149e-09
1.2041015625,-1.178705e-08
1.205078125,-1.600711e-09
1.2060546875,-1.600711e-09
1.20703125,-6.693881e-09
1.2080078125,-4.656613e-09
1.208984375,-6.693881e-09
1.2099609375,-4.656613e-09
1.2109375,-1.178705e-08
1.2119140625,-5.675247e-09
1.212890625,-7.712515e-09
1.2138671875,-9.749783e-09
1.21484375,-4.656613e-09
1.2158203125,-5.820766e-10
1.216796875,-5.820766e-10
1.2177734375,-2.619345e-09
1.21875,-8.731149e-09
1.2197265625,-4.656613e-09
1.220703125,-6.693881e-09
1.2216796875,-6.693881e-09
1.22265625,-6.693881e-09
1.2236328125,-7.712515e-09
1.224609375,-1.600711e-09
1.2255859375,-5.675247e-09
1.2265625,-5.820766e-10
1.2275390625,-3.637979e-09
1.228515625,-1.600711e-09
1.2294921875,-5.675247e-09
1.23046875,-7.712515e-09
1.2314453125,-4.656613e-09
1.232421875,-6.693881e-09
1.2333984375,-2.619345e-09
1.234375,-4.656613e-09
1.2353515625,-5.675247e-09
1.236328125,-6.693881e-09
1.2373046875,-8.731149e-09
1.23828125,-2.619345e-09
1.2392578125,-1.076842e-08
1.240234375,-8.731149e-09
1.2412109375,-5.675247e-09
1.2421875,-1.600711e-09
1.2431640625,-1.600711e-09
1.244140625,-2.619345e-09
1.2451171875,-2.619345e-09
1.24609375,-4.656613e-09
1.2470703125,-7.712515e-09
1.248046875,-9.749783e-09
